issue,issue_tags,url,title,source,frame,memo
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/031/0001025951?sid=101,"노동 절 앞두고 멈춘 ' 노동 자 보호' 입법⋯배달업계 ""일단 안도""",아이뉴스24,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/011/0004615766?sid=101,"공정수당 최대 249만원…지급률 8.5%, 퇴직금 환산율보다 높아",서울경제,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://www.hidomin.com/news/articleView.html?idxno=702946,'일터기본법' '근로자추정제' 도입하나,hidomin.com,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/002/0002439235?sid=102,"기간제 사용기간 연장, 유연 안정성…李 정부 노동 정책 구상, 보완점은?",프레시안,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/011/0004614516?sid=110,"[사설] 일터기본법·근로자추정제, 기업 엔 ‘엎친 데 덮친 격’",서울경제,산업_부담,"플랫폼 규제가 기업 부담과 노동시장 유연성에 미치는 영향 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/029/0003023453?sid=110,"[고견을 듣는다] “勞에 경영참여 허용 노란봉투법, 기업 지배구조 무너...",디지털타임스,산업_부담,"플랫폼 규제가 기업 부담과 노동시장 유연성에 미치는 영향 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://www.cbci.co.kr/news/articleView.html?idxno=567324,[정치家] 김영훈 고용 노동 부 장관 ㅣ 노동 ·안전·에너지 등…'현안 총력...,cbci.co.kr,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/020/0003711502?sid=110,[사설]“소상공인 단결권” “자발적 실업수당”… 부작용 눈감으면 非...,동아일보,산업_부담,"플랫폼 노동 제도화와 보호 범위 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://n.news.naver.com/mnews/article/023/0003970092?sid=100,"李대통령, 민주노총 간담회서 “ 노동 자 위한 정책이 노동 자에 피해끼쳐...",조선일보,산업_부담,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
플랫폼 노동,플랫폼노동;기업부담;유연노동,https://www.labortoday.co.kr/news/articleView.html?idxno=233734,"민주노총 만난 이 대통령 ""사회적 대화로 유연 안정성·AI 대응하자""",labortoday.co.kr,산업_부담,"플랫폼·특수고용 노동자의 권리 보호와 최저임금 적용 확대 중심으로 다루며, 기업 부담과 노동시장 유연성 입장 강조"
